date,timestamp,channel,message_id,message_text,is_signal,asset,direction,signal_time
2026-01-31,2026-01-31 23:32:54,pocket option sign,27449,🛰 POCKET OPTION [M1]  💷 NZDJPY-OTC 💎 M1 ⌚️ 23:34:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,NZDJPY-OTC,call,23:34
2026-01-31,2026-01-31 23:37:03,pocket option sign,27450,WIN ✅²,No,,,
2026-01-31,2026-01-31 23:41:53,pocket option sign,27451,🛰 POCKET OPTION [M1]  💷 USDBRL-OTC 💎 M1 ⌚️ 23:43:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDBRL-OTC,call,23:43
2026-01-31,2026-01-31 23:45:30,pocket option sign,27452,WIN ✅¹,No,,,
2026-01-31,2026-01-31 23:49:38,pocket option sign,27453,🛰 POCKET OPTION [M1]  💷 EURCHF-OTC 💎 M1 ⌚️ 23:51:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,EURCHF-OTC,call,23:51
2026-01-31,2026-01-31 23:54:38,pocket option sign,27454,✖️ Loss,No,,,
2026-02-01,2026-02-01 00:20:45,pocket option sign,27455,🛰 POCKET OPTION [M1]  💷 NZDJPY-OTC 💎 M1 ⌚️ 00:22:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,NZDJPY-OTC,call,00:22
2026-02-01,2026-02-01 00:23:40,pocket option sign,27456,WIN ✅,No,,,
2026-02-01,2026-02-01 00:27:37,pocket option sign,27457,🛰 POCKET OPTION [M1]  💷 USDBDT-OTC 💎 M1 ⌚️ 00:29:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDBDT-OTC,call,00:29
2026-02-01,2026-02-01 00:30:38,pocket option sign,27458,WIN ✅,No,,,
2026-02-01,2026-02-01 00:34:45,pocket option sign,27459,🛰 POCKET OPTION [M1]  💷 EURGBP-OTC 💎 M1 ⌚️ 00:35:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,EURGBP-OTC,call,00:35
2026-02-01,2026-02-01 00:37:38,pocket option sign,27460,WIN ✅¹,No,,,
2026-02-01,2026-02-01 00:41:37,pocket option sign,27461,🛰 POCKET OPTION [M1]  💷 AEDCNY-OTC 💎 M1 ⌚️ 00:43:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,AEDCNY-OTC,call,00:43
2026-02-01,2026-02-01 00:45:07,pocket option sign,27462,WIN ✅¹,No,,,
2026-02-01,2026-02-01 00:49:46,pocket option sign,27463,🛰 POCKET OPTION [M1]  💷 MADUSD-OTC 💎 M1 ⌚️ 00:51:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,MADUSD-OTC,call,00:51
2026-02-01,2026-02-01 00:52:31,pocket option sign,27464,DOJI ⚖,No,,,
2026-02-01,2026-02-01 00:56:21,pocket option sign,27465,🛰 POCKET OPTION [M1]  💷 NGNUSD-OTC 💎 M1 ⌚️ 00:58:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,NGNUSD-OTC,call,00:58
2026-02-01,2026-02-01 01:00:16,pocket option sign,27466,WIN ✅¹,No,,,
2026-02-01,2026-02-01 01:05:37,pocket option sign,27467,🛰 POCKET OPTION [M1]  💷 USDPHP-OTC 💎 M1 ⌚️ 01:07:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDPHP-OTC,call,01:07
2026-02-01,2026-02-01 01:08:06,pocket option sign,27468,WIN ✅,No,,,
2026-02-01,2026-02-01 01:12:20,pocket option sign,27469,🛰 POCKET OPTION [M1]  💷 AUDCAD-OTC 💎 M1 ⌚️ 01:13:00 🔽 put     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,AUDCAD-OTC,put,01:13
2026-02-01,2026-02-01 01:15:11,pocket option sign,27470,WIN ✅¹,No,,,
2026-02-01,2026-02-01 01:19:38,pocket option sign,27471,🛰 POCKET OPTION [M1]  💷 NGNUSD-OTC 💎 M1 ⌚️ 01:21:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,NGNUSD-OTC,call,01:21
2026-02-01,2026-02-01 01:24:30,pocket option sign,27472,✖️ Loss,No,,,
2026-02-01,2026-02-01 01:28:58,pocket option sign,27473,🛰 POCKET OPTION [M1]  💷 CHFNOK-OTC 💎 M1 ⌚️ 01:30:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,CHFNOK-OTC,call,01:30
2026-02-01,2026-02-01 01:31:14,pocket option sign,27474,WIN ✅,No,,,
2026-02-01,2026-02-01 01:35:39,pocket option sign,27475,🛰 POCKET OPTION [M1]  💷 LBPUSD-OTC 💎 M1 ⌚️ 01:37:00 🔽 put     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,LBPUSD-OTC,put,01:37
2026-02-01,2026-02-01 01:38:09,pocket option sign,27476,WIN ✅,No,,,
2026-02-01,2026-02-01 01:42:52,pocket option sign,27477,🛰 POCKET OPTION [M1]  💷 CHFNOK-OTC 💎 M1 ⌚️ 01:44:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,CHFNOK-OTC,call,01:44
2026-02-01,2026-02-01 01:45:46,pocket option sign,27478,DOJI ⚖,No,,,
2026-02-01,2026-02-01 01:49:33,pocket option sign,27479,🛰 POCKET OPTION [M1]  💷 NGNUSD-OTC 💎 M1 ⌚️ 01:51:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,NGNUSD-OTC,call,01:51
2026-02-01,2026-02-01 01:53:05,pocket option sign,27480,WIN ✅¹,No,,,
2026-02-01,2026-02-01 02:00:47,pocket option sign,27481,🛰 POCKET OPTION [M1]  💷 LBPUSD-OTC 💎 M1 ⌚️ 02:02:00 🔽 put     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,LBPUSD-OTC,put,02:02
2026-02-01,2026-02-01 02:03:04,pocket option sign,27482,WIN ✅,No,,,
2026-02-01,2026-02-01 02:10:40,pocket option sign,27483,🛰 POCKET OPTION [M1]  💷 EURCHF-OTC 💎 M1 ⌚️ 02:12:00 🔽 put     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,EURCHF-OTC,put,02:12
2026-02-01,2026-02-01 02:13:15,pocket option sign,27484,WIN ✅,No,,,
2026-02-01,2026-02-01 02:17:38,pocket option sign,27485,🛰 POCKET OPTION [M1]  💷 CHFNOK-OTC 💎 M1 ⌚️ 02:19:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,CHFNOK-OTC,call,02:19
2026-02-01,2026-02-01 02:20:31,pocket option sign,27486,WIN ✅,No,,,
2026-02-01,2026-02-01 02:25:16,pocket option sign,27487,🛰 POCKET OPTION [M1]  💷 NGNUSD-OTC 💎 M1 ⌚️ 02:26:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,NGNUSD-OTC,call,02:26
2026-02-01,2026-02-01 02:27:46,pocket option sign,27488,WIN ✅,No,,,
2026-02-01,2026-02-01 02:31:09,pocket option sign,27489,🛰 POCKET OPTION [M1]  💷 AUDCAD-OTC 💎 M1 ⌚️ 02:32:00 🔽 put     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,AUDCAD-OTC,put,02:32
2026-02-01,2026-02-01 02:34:38,pocket option sign,27490,WIN ✅¹,No,,,
2026-02-01,2026-02-01 02:38:39,pocket option sign,27491,🛰 POCKET OPTION [M1]  💷 CHFNOK-OTC 💎 M1 ⌚️ 02:40:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,CHFNOK-OTC,call,02:40
2026-02-01,2026-02-01 02:43:17,pocket option sign,27492,WIN ✅²,No,,,
2026-02-01,2026-02-01 02:47:34,pocket option sign,27493,🛰 POCKET OPTION [M1]  💷 LBPUSD-OTC 💎 M1 ⌚️ 02:49:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,LBPUSD-OTC,call,02:49
2026-02-01,2026-02-01 02:52:07,pocket option sign,27494,✖️ Loss,No,,,
2026-02-01,2026-02-01 02:56:44,pocket option sign,27495,🛰 POCKET OPTION [M1]  💷 USDPHP-OTC 💎 M1 ⌚️ 02:58:00 🔽 put     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDPHP-OTC,put,02:58
2026-02-01,2026-02-01 03:00:08,pocket option sign,27496,DOJI ⚖,No,,,
2026-02-01,2026-02-01 03:05:38,pocket option sign,27497,🛰 POCKET OPTION [M1]  💷 USDCAD-OTC 💎 M1 ⌚️ 03:06:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDCAD-OTC,call,03:06
2026-02-01,2026-02-01 03:07:37,pocket option sign,27498,WIN ✅,No,,,
2026-02-01,2026-02-01 03:11:47,pocket option sign,27499,🛰 POCKET OPTION [M1]  💷 AUDCAD-OTC 💎 M1 ⌚️ 03:12:00 🔽 put     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,AUDCAD-OTC,put,03:12
2026-02-01,2026-02-01 03:15:26,pocket option sign,27500,✖️ Loss,No,,,
2026-02-01,2026-02-01 03:19:37,pocket option sign,27501,🛰 POCKET OPTION [M1]  💷 LBPUSD-OTC 💎 M1 ⌚️ 03:21:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,LBPUSD-OTC,call,03:21
2026-02-01,2026-02-01 03:22:42,pocket option sign,27502,WIN ✅,No,,,
2026-02-01,2026-02-01 03:26:38,pocket option sign,27503,🛰 POCKET OPTION [M1]  💷 USDPHP-OTC 💎 M1 ⌚️ 03:28:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDPHP-OTC,call,03:28
2026-02-01,2026-02-01 03:29:38,pocket option sign,27504,WIN ✅,No,,,
2026-02-01,2026-02-01 03:34:09,pocket option sign,27505,🛰 POCKET OPTION [M1]  💷 EURUSD-OTC 💎 M1 ⌚️ 03:35:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,EURUSD-OTC,call,03:35
2026-02-01,2026-02-01 03:38:49,pocket option sign,27506,WIN ✅²,No,,,
2026-02-01,2026-02-01 03:42:26,pocket option sign,27507,🛰 POCKET OPTION [M1]  💷 USDPHP-OTC 💎 M1 ⌚️ 03:44:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDPHP-OTC,call,03:44
2026-02-01,2026-02-01 03:46:11,pocket option sign,27508,WIN ✅¹,No,,,
2026-02-01,2026-02-01 03:53:37,pocket option sign,27509,🛰 POCKET OPTION [M1]  💷 AUDCAD-OTC 💎 M1 ⌚️ 03:54:00 🔽 put     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,AUDCAD-OTC,put,03:54
2026-02-01,2026-02-01 03:56:06,pocket option sign,27510,WIN ✅¹,No,,,
2026-02-01,2026-02-01 04:03:10,pocket option sign,27511,🛰 POCKET OPTION [M1]  💷 EURNZD-OTC 💎 M1 ⌚️ 04:04:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,EURNZD-OTC,call,04:04
2026-02-01,2026-02-01 04:07:39,pocket option sign,27512,✖️ Loss,No,,,
2026-02-01,2026-02-01 04:11:39,pocket option sign,27513,🛰 POCKET OPTION [M1]  💷 EURGBP-OTC 💎 M1 ⌚️ 04:12:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,EURGBP-OTC,call,04:12
2026-02-01,2026-02-01 04:14:02,pocket option sign,27514,WIN ✅¹,No,,,
2026-02-01,2026-02-01 04:18:42,pocket option sign,27515,🛰 POCKET OPTION [M1]  💷 MADUSD-OTC 💎 M1 ⌚️ 04:20:00 🔽 put     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,MADUSD-OTC,put,04:20
2026-02-01,2026-02-01 04:22:06,pocket option sign,27516,WIN ✅¹,No,,,
2026-02-01,2026-02-01 04:26:38,pocket option sign,27517,🛰 POCKET OPTION [M1]  💷 USDPHP-OTC 💎 M1 ⌚️ 04:28:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDPHP-OTC,call,04:28
2026-02-01,2026-02-01 04:29:34,pocket option sign,27518,WIN ✅,No,,,
2026-02-01,2026-02-01 04:33:42,pocket option sign,27519,🛰 POCKET OPTION [M1]  💷 EURGBP-OTC 💎 M1 ⌚️ 04:34:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,EURGBP-OTC,call,04:34
2026-02-01,2026-02-01 04:35:02,pocket option sign,27520,WIN ✅,No,,,
2026-02-01,2026-02-01 04:42:51,pocket option sign,27521,🛰 POCKET OPTION [M1]  💷 EURNZD-OTC 💎 M1 ⌚️ 04:44:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,EURNZD-OTC,call,04:44
2026-02-01,2026-02-01 04:45:10,pocket option sign,27522,WIN ✅,No,,,
2026-02-01,2026-02-01 04:49:14,pocket option sign,27523,🛰 POCKET OPTION [M1]  💷 AUDCHF-OTC 💎 M1 ⌚️ 04:50:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,AUDCHF-OTC,call,04:50
2026-02-01,2026-02-01 04:52:07,pocket option sign,27524,WIN ✅¹,No,,,
2026-02-01,2026-02-01 04:56:28,pocket option sign,27525,🛰 POCKET OPTION [M1]  💷 MADUSD-OTC 💎 M1 ⌚️ 04:58:00 🔽 put     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,MADUSD-OTC,put,04:58
2026-02-01,2026-02-01 04:59:17,pocket option sign,27526,WIN ✅,No,,,
2026-02-01,2026-02-01 05:04:48,pocket option sign,27527,🛰 POCKET OPTION [M1]  💷 AUDCAD-OTC 💎 M1 ⌚️ 05:05:00 🔽 put     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,AUDCAD-OTC,put,05:05
2026-02-01,2026-02-01 05:06:04,pocket option sign,27528,WIN ✅,No,,,
2026-02-01,2026-02-01 05:10:40,pocket option sign,27529,🛰 POCKET OPTION [M1]  💷 NGNUSD-OTC 💎 M1 ⌚️ 05:12:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,NGNUSD-OTC,call,05:12
2026-02-01,2026-02-01 05:13:08,pocket option sign,27530,WIN ✅,No,,,
2026-02-01,2026-02-01 05:17:50,pocket option sign,27531,🛰 POCKET OPTION [M1]  💷 EURNZD-OTC 💎 M1 ⌚️ 05:19:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,EURNZD-OTC,call,05:19
2026-02-01,2026-02-01 05:20:06,pocket option sign,27532,WIN ✅,No,,,
2026-02-01,2026-02-01 05:24:37,pocket option sign,27533,🛰 POCKET OPTION [M1]  💷 EURUSD-OTC 💎 M1 ⌚️ 05:26:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,EURUSD-OTC,call,05:26
2026-02-01,2026-02-01 05:28:11,pocket option sign,27534,WIN ✅¹,No,,,
2026-02-01,2026-02-01 05:32:20,pocket option sign,27535,🛰 POCKET OPTION [M1]  💷 EURNZD-OTC 💎 M1 ⌚️ 05:34:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,EURNZD-OTC,call,05:34
2026-02-01,2026-02-01 05:35:11,pocket option sign,27536,WIN ✅,No,,,
2026-02-01,2026-02-01 05:39:25,pocket option sign,27537,🛰 POCKET OPTION [M1]  💷 AEDCNY-OTC 💎 M1 ⌚️ 05:41:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,AEDCNY-OTC,call,05:41
2026-02-01,2026-02-01 05:44:16,pocket option sign,27538,✖️ Loss,No,,,
2026-02-01,2026-02-01 05:48:38,pocket option sign,27539,🛰 POCKET OPTION [M1]  💷 NZDJPY-OTC 💎 M1 ⌚️ 05:49:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,NZDJPY-OTC,call,05:49
2026-02-01,2026-02-01 05:50:12,pocket option sign,27540,WIN ✅,No,,,
2026-02-01,2026-02-01 05:54:20,pocket option sign,27541,🛰 POCKET OPTION [M1]  💷 USDEGP-OTC 💎 M1 ⌚️ 05:56:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDEGP-OTC,call,05:56
2026-02-01,2026-02-01 05:57:29,pocket option sign,27542,WIN ✅,No,,,
2026-02-01,2026-02-01 06:01:21,pocket option sign,27543,🛰 POCKET OPTION [M1]  💷 EURCHF-OTC 💎 M1 ⌚️ 06:02:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,EURCHF-OTC,call,06:02
2026-02-01,2026-02-01 06:03:35,pocket option sign,27544,WIN ✅,No,,,
2026-02-01,2026-02-01 06:07:20,pocket option sign,27545,🛰 POCKET OPTION [M1]  💷 USDPHP-OTC 💎 M1 ⌚️ 06:09:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDPHP-OTC,call,06:09
2026-02-01,2026-02-01 06:11:24,pocket option sign,27546,WIN ✅¹,No,,,
2026-02-01,2026-02-01 06:15:23,pocket option sign,27547,🛰 POCKET OPTION [M1]  💷 LBPUSD-OTC 💎 M1 ⌚️ 06:17:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,LBPUSD-OTC,call,06:17
2026-02-01,2026-02-01 06:20:39,pocket option sign,27548,✖️ Loss,No,,,
2026-02-01,2026-02-01 06:24:11,pocket option sign,27549,🛰 POCKET OPTION [M1]  💷 USDEGP-OTC 💎 M1 ⌚️ 06:26:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDEGP-OTC,call,06:26
2026-02-01,2026-02-01 06:27:47,pocket option sign,27550,WIN ✅,No,,,
2026-02-01,2026-02-01 06:31:24,pocket option sign,27551,🛰 POCKET OPTION [M1]  💷 AUDCAD-OTC 💎 M1 ⌚️ 06:32:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,AUDCAD-OTC,call,06:32
2026-02-01,2026-02-01 06:33:08,pocket option sign,27552,WIN ✅,No,,,
2026-02-01,2026-02-01 06:37:18,pocket option sign,27553,🛰 POCKET OPTION [M1]  💷 AUDCHF-OTC 💎 M1 ⌚️ 06:38:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,AUDCHF-OTC,call,06:38
2026-02-01,2026-02-01 06:39:15,pocket option sign,27554,WIN ✅,No,,,
2026-02-01,2026-02-01 06:43:19,pocket option sign,27555,🛰 POCKET OPTION [M1]  💷 USDBDT-OTC 💎 M1 ⌚️ 06:45:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDBDT-OTC,call,06:45
2026-02-01,2026-02-01 06:47:14,pocket option sign,27556,WIN ✅¹,No,,,
2026-02-01,2026-02-01 06:51:17,pocket option sign,27557,🛰 POCKET OPTION [M1]  💷 USDEGP-OTC 💎 M1 ⌚️ 06:53:00 🔼 call     🔗 [**Register Pocket Options**](https://po-ru4.click/register?utm_campaign=12957&utm_source=affiliate&utm_medium=sr&a=SBDGTwg33nGhmA&ac=telegram) 👈,Yes,USDEGP-OTC,call,06:53
